ID,Ambient_Humidity,Ambient_Temperature,Leaf_Angle,Leaf_Temp_Differential,LEF,Light_Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative_Chlorophyll,time,label,taxon,thickness,thicknessReliable,absorbance_420,absorbance_530,absorbance_605,absorbance_650,absorbance_730,absorbance_850,absorbance_880,absorbance_940,angle,angle_direction,B,baseline,compass,compass_direction,contactless_temp,detector_read1,detector_read2,ecs_initial,ecs_max,ecs_r_squared,ECSt,flatten_slope,FmPrime,FoPrime,Fs,FvP/FmP,G,gH+,humidity,humidity2,light2_raw1,light2_raw2,light2_raw3,light6_raw1,light6_raw2,light6_raw3,light_intensity,light_intensity_raw,MPF_rsquared,MPF_slope,NPQt_MPF,NPQt_noMPF,Phi2_MPF,PhiNPQ_MPF,PhiNPQ_noMPF,pitch,pressure,pressure2,qL,qP,R,ratio_MPF/noMPF_Phi2,ratio_MPF/noMPF_PhiNO,ratio_MPF/noMPF_PhiNPQ,Rel_Chl_intensity,RFd,roll,SPAD_420,SPAD_420_intensity,SPAD_530,SPAD_530_intensity,SPAD_605,SPAD_605_intensity,SPAD_650,SPAD_650_intensity,SPAD_730,SPAD_730_intensity,SPAD_850,SPAD_850_intensity,SPAD_880,SPAD_880_intensity,spad_raw1,spad_raw2,spad_raw3,temperature,temperature2,TimeofDay,vH+,User,Device ID,Latitude,Longitude,Issues,note,photo,status
939549,35.290039,23.17,13.58,-1.02,34.277,262,1.376,0.291,0.298,0.411,1.512406459,8/6/18 13:53,5_3_7_3,Astragalus miser,0.17,Y,0.221,0.235,0.147,0.199,0.045,0.112,0.129,0.111,13.58,S,110,296.1095773,90,E,22.15,5474,41895,24558.65,24602.63,-0.060790356,NA,-0.019,2514.635,823,1783.6,0.673,117,NA,35.290039,35.822266,17153,65535,62109.5,23147.5,65535,65535,262,444,-0.994,-227160.836,,,,,,13.37,744.130005,745.319153,0.2,0.432,264,1.05353,0.94875,0.95847,1,0.41,-2.39,10.95,1,12.36,1,3.59,1,1.51,1,-6.64,1,0.12,1,1.79,1,8.74,8.73,29.49,23.17,23.110001,13.89777778,NA,harrisonjg,01:12:37:24,,,2,,,submitted
939548,34.396484,23.059999,19.01,-0.769999,51.653,246,0.983,0.467,0.269,0.264,9.456478929,8/6/18 13:57,5_3_7_4,Astragalus miser,0.18,Y,0.601,0.594,0.494,0.548,0.188,0.23,0.264,0.259,19.01,S,106,420.9480821,90,E,22.29,7312,18221,28233.34,28236.81,0.305935782,0,0.0425,11226.324,3244,5988.1,0.711,113,0,34.396484,35.112305,7665.5,48414,65535,16458.5,65535,65535,246,433,-0.999,-2902547.301,,,,,,18.91,744.127319,745.37384,0.356,0.656,266,1.07567,0.84814,0.8699,1,0.875,1.95,34.13,1,33.42,1,23.48,1,9.46,1,-7.16,1,-2.92,1,0.44,1,28.91,21.88,27.15,23.059999,23.040001,13.95166667,0,harrisonjg,01:12:37:24,,,,,,submitted
939547,37.982422,23.49,19.38,-0.82,26.237,111,0.974,0.525,0.241,0.234,4.42693974,8/6/18 13:59,5_3_7_5,Astragalus miser,0.16,Y,0.443,0.365,0.323,0.416,0.15,0.197,0.233,0.255,19.38,SE,51,378.4975568,90,E,22.67,6687,31113,26450.79,26446.9,0.183140231,0,0.0382,9252.622,2665,4392.5,0.712,55,0,37.982422,38.794922,10395,65535,65535,16633.5,65535,65535,111,200,-0.974,-658346.012,,,,,,14.28,744.13031,745.292175,0.448,0.738,124,1.01539,0.95414,0.96065,1,1.106,13.23,18.78,1,11.02,1,6.83,1,4.43,1,-10.51,1,-5.76,1,-2.13,1,16.14,8.73,27.15,23.49,23.43,13.99305556,0,harrisonjg,01:12:37:24,,,1,,,submitted
939546,34.65625,24.290001,15.47,-0.800001,17.91,67,0.574,0.594,0.258,0.148,1.205198897,8/6/18 14:03,5_3_7_6,Astragalus miser,0.2,Y,0.336,0.262,0.255,0.325,0.07,0.186,0.192,0.246,15.47,S,28,331.9038602,90,E,23.49,6001,39375,24343.9,24326.78,0.237381215,0,0.0663,8256.464,2014,3351.8,0.756,30,0,34.65625,35.331055,12816.5,65535,65535,16987,65535,65535,67,111,-0.999,-715598.746,,,,,,15.35,743.834839,745.029541,0.472,0.786,66,1.01372,0.93261,0.9386,1,1.463,-1.93,9.05,1,1.64,1,0.94,1,1.21,1,-17.58,1,-5.97,1,-5.39,1,7.96,8.73,27.15,24.290001,24.299999,14.05833333,0,harrisonjg,01:12:37:24,,,2,,,submitted
939545,35.004883,22.73,26.22,0.22,13.602,45,0.371,0.672,0.239,0.089,6.868846002,8/6/18 14:06,5_3_7_7,Astragalus miser,0.21,Y,0.47,0.444,0.358,0.417,0.131,0.172,0.201,0.193,26.22,SW,18,372.1129978,90,E,22.95,6593,25797,26254.05,26217.85,0.527042782,0,0.1036,11628.939,2550,3817.6,0.781,19,0,35.004883,35.858398,10384.5,65535,65535,19164,65535,65535,45,70,-1,-2078620.555,,,,,,21.25,743.691589,744.972961,0.575,0.86,40,1.02058,0.83494,0.84473,1,2.046,-15.73,27.7,1,25.07,1,16.45,1,6.87,1,-6.21,1,-2.13,1,0.76,1,22.34,8.73,27.15,22.73,22.73,14.10527778,0,harrisonjg,01:12:37:24,,,1,,,submitted
939544,35.549805,21.49,17.39,0.08,34.138,213,0.476,0.356,0.436,0.208,5.785742418,8/6/18 14:10,5_3_7_8,Astragalus miser,0.16,Y,0.507,0.482,0.396,0.494,0.173,0.258,0.263,0.298,17.39,SE,91,381.0785487,90,E,21.57,6725,23655,25997.98,25988.57,0.326135956,0,0.0529,9590.186,2227,6174.6,0.768,97,0,35.549805,36.111328,8698.5,54991.5,65535,15069,60102,60100.5,213,370,-0.978,-633028.312,,,,,,15.51,743.705872,744.984741,0.167,0.464,225,1.02885,0.9408,0.94524,1,0.553,7.95,20.9,1,18.41,1,9.86,1,5.79,1,-12.5,1,-3.96,1,-3.48,1,19.59,12.59,23.39,21.49,21.459999,14.17861111,0,harrisonjg,01:12:37:24,,,1,,,submitted
939543,34.135742,23.08,31.79,-1.09,72.407,780,0.921,0.206,0.413,0.381,-1.437573848,8/6/18 14:13,5_3_7_9,Astragalus miser,0.13,Y,0.076,0.069,0.046,0.061,-0.007,0.04,0.066,0.049,31.79,S,341,256.0362815,90,E,21.99,4884,62201,20285.25,20246.08,-0.023690545,NA,-0.008,833.17,235,661.3,0.718,365,NA,34.135742,34.580078,23536.5,65535,60510.5,26731,65535,65535,780,1445,-1,-201126.539,,,,,,31.53,743.507751,744.726196,0.102,0.288,924,1.27903,0.85575,0.87529,1,0.26,4.3,2.75,1,2.07,1,-0.25,1,-1.44,1,-5.58,1,-0.84,1,1.77,1,1.25,8.73,30.62,23.08,23.01,14.22361111,NA,harrisonjg,01:12:37:24,,,3,,,submitted
939542,34.72168,25.290001,11.46,-1.480001,77.672,1519,1.289,0.114,0.387,0.499,0.382040173,8/6/18 14:17,5_3_7_10,Astragalus miser,0.17,Y,0.255,0.228,0.26,0.265,0.088,0.151,0.176,0.206,11.46,S,659,332.0397019,90,E,23.81,6003,43095,24554.67,24573.65,-0.019309499,NA,-0.0057,4069.74,1300,3607.3,0.681,704,NA,34.72168,35.166016,14736.5,65535,63066.5,18612.5,65535,65535,1519,2807,-0.998,-776100.932,,,,,,10.74,743.566772,744.710449,0.06,0.167,1795,1.51873,0.89556,0.91435,1,0.128,4.01,4.93,1,2.2,1,5.42,1,0.38,1,-11.75,1,-5.53,1,-3.03,1,5.87,8.73,28.82,25.290001,25.23,14.29027778,NA,harrisonjg,01:12:37:24,,,2,,,submitted
916414,55.069336,17.74,1,-0.85,122.962,947,0.463,0.289,0.486,0.225,3.312327688,7/16/18 11:37,4_1_1_1,Salix glauca var. villosa,0.38,Y,0.294,0.22,0.245,0.267,0.133,0.11,0.141,0.133,1,NE,404,356.4912045,90,E,16.89,6363,42919,24520.26,24461.14,0.440867224,NA,0.1367,6788.661,1566,4829.8,0.769,428,NA,55.069336,55.615234,14670.5,65535,65535,21990.5,65535,65535,947,1668,-1,-2409785.649,,,,,,-0.42,691.651855,692.937317,0.122,0.375,1024,1.2661,0.7356,0.75489,1,0.406,0.9,16.09,1,8.64,1,11.11,1,3.31,1,-0.1,1,-2.36,1,0.72,1,13.31,8.73,27.15,17.74,17.629999,11.62138889,NA,harrisonjg,01:12:37:24,44.97018749,-109.4377985,2,,,submitted
916413,52.998047,18.99,8.44,-0.5,157.941,857,0.329,0.41,0.444,0.146,27.04214258,7/16/18 11:44,4_1_1_2,Salix glauca var. villosa,0.78,Y,1.204,0.952,1.032,1.173,0.371,0.376,0.401,0.438,8.44,NE,362,461.2930613,90,E,18.49,7906,7807,28865.54,28901.14,0.345810605,0.0007,0.0395,12572.849,2692,7423.7,0.786,384,13.1599,52.998047,53.814453,1818,11346,25277,10913.5,43273.5,43272.5,857,1496,-0.998,-8000411.497,,,,,,-6.74,691.612061,692.882996,0.189,0.521,912,1.3055,0.53414,0.55885,1,0.694,5.1,76.67,1,51.47,1,59.41,1,27.04,1,-6.71,1,-6.16,1,-3.65,1,73.56,66.86,50.5,18.99,18.92,11.74555556,0.00005211,harrisonjg,01:12:37:24,44.97036034,-109.4376483,,,,submitted
916412,52.932617,19.530001,15.34,-1.080001,175.086,1702,0.301,0.229,0.593,0.178,37.84560851,7/16/18 11:51,4_1_1_3,Salix glauca var. villosa,0.55,Y,1.592,1.082,1.225,1.436,0.355,0.351,0.393,0.426,15.34,SE,731,494.5063523,90,E,18.45,8395,5570,26648.98,26770.08,0.461204682,0.002,0.0455,15007.591,3158,11576.8,0.79,777,21.3813,52.932617,53.238281,993,6104,13590.5,11210,44370.5,44387,1702,3049,-0.999,-7172605.708,,,,,,12.11,691.815796,693.02002,0.079,0.29,1897,1.6578,0.60065,0.62008,1,0.296,9.49,116.58,1,65.62,1,79.86,1,37.85,1,-7.16,1,-7.52,1,-3.35,1,100.99,94.87,78.56,19.530001,19.459999,11.86305556,0.00009341,harrisonjg,01:12:37:24,44.97020772,-109.437952,,,,submitted
916411,50.713867,22.690001,49.47,0.259999,206.706,2167,0.597,0.212,0.493,0.295,28.99960614,7/16/18 11:59,4_1_1_4,Salix glauca var. villosa,0.31,Y,1.328,1.004,1.05,1.228,0.376,0.372,0.411,0.442,49.47,S,937,503.2002199,90,E,22.95,8523,6893,28330.93,28409.54,0.465643846,0.0014,0.049,12272.606,3026,9671.1,0.753,1003,17.2998,50.713867,51.97168,1605,9983.5,22223,10802.5,42846,42862.5,2167,3936,-0.997,-6904191.679,,,,,,49.3,691.769348,692.975647,0.088,0.281,2472,2.09187,0.65687,0.68851,1,0.269,4.85,88.59,1,56.22,1,60.78,1,29,1,-6.59,1,-7.04,1,-3.14,1,78.53,71.99,55.68,22.690001,22.629999,11.98416667,0.00007833,harrisonjg,01:12:37:24,44.97019848,-109.4377246,,,,submitted
916410,46.532227,23.25,8.74,0.04,155.946,1199,0.475,0.289,0.482,0.229,19.96455297,7/16/18 12:04,4_1_1_5,Salix glauca var. villosa,0.31,Y,0.988,0.792,0.847,0.974,0.347,0.351,0.382,0.418,8.74,W,518,487.9859516,90,E,23.29,8299,11571,29850.42,29911.71,0.079538912,0.0008,0.0087,12963.056,3008,9216.3,0.768,553,19.7607,46.532227,46.521484,2877.5,18048.5,40215,11419,45383,45396.5,1199,2154,-0.996,-6735964.495,,,,,,-2.34,691.882202,693.048279,0.123,0.376,1340,1.4589,0.65011,0.67624,1,0.407,-8.43,56.95,1,37.43,1,42.86,1,19.96,1,-7.07,1,-6.67,1,-3.59,1,55.59,48.77,32.42,23.25,23.17,12.07638889,0.00003797,harrisonjg,01:12:37:24,44.97015381,-109.4378809,,,,submitted
916409,49.730469,23.049999,3.41,1.00E-06,234.996,1827,0.937,0.286,0.369,0.345,9.369830642,7/16/18 12:09,4_1_1_6,Salix glauca var. villosa,0.4,Y,0.591,0.476,0.575,0.592,0.228,0.235,0.26,0.305,3.41,NE,780,402.8132177,90,E,23.05,7045,24142,26210.06,26233.12,-0.001269795,0.0006,-0.0002,7198.375,2045,5140.9,0.716,831,30.4337,49.730469,50.310547,6931.5,43731.5,65535,14808,59066,59076.5,1827,3275,-0.992,-5508978.651,,,,,,-3,691.857178,693.070068,0.159,0.399,2042,1.99005,0.61561,0.66844,1,0.4,1.62,28.62,1,17.09,1,27.01,1,9.37,1,-7.69,1,-6.98,1,-4.57,1,28.69,21.78,22.65,23.049999,23,12.16611111,0.00002022,harrisonjg,01:12:37:24,44.97011828,-109.4380743,,,,submitted
916408,46.498047,21.780001,19.83,0.029999,37.435,145,0.248,0.574,0.342,0.085,4.131547853,7/16/18 12:15,4_1_1_7,Salix glauca var. villosa,0.19,Y,0.364,0.293,0.351,0.363,0.149,0.154,0.188,0.21,19.83,SW,65,357.0345712,90,E,21.81,6371,37092,24134.53,24129.29,-0.066653828,0,-0.0155,7984.488,1626,3403.6,0.796,72,0,46.498047,46.753906,11737,65535,65535,18458,65535,65535,145,266,-1,-5186492.462,,,,,,14.12,691.661621,692.940796,0.344,0.72,167,1.14368,0.47233,0.49368,1,1.346,-14.07,15.41,1,8.38,1,14.18,1,4.13,1,-6.07,1,-5.6,1,-2.11,1,15.39,8.73,27.15,21.780001,21.780001,12.25944444,0,harrisonjg,01:12:37:24,44.97023681,-109.4378302,1,,,submitted
916407,48.556641,21.639999,8.23,-0.309999,95.45,436,0.625,0.486,0.316,0.197,49.74005514,7/16/18 12:21,4_1_1_8,Salix glauca var. villosa,0.28,Y,,1.196,1.358,,0.38,0.379,0.418,0.456,8.23,SE,187,531.7948937,90,E,21.33,8944,4311,24929.54,25035.54,0.265824111,0.0018,0.019,15169.898,3789,7789.9,0.75,199,17.4646,48.556641,49.522461,462,2779,6171.5,10453.5,41516,41526.5,436,769,-1,-7896890.609,,,,,,5.57,691.80603,693.044556,0.315,0.648,472,1.15919,0.67963,0.7104,1,0.947,6.07,195.49,1,73.95,1,90.17,1,49.74,1,-7.62,1,-7.76,1,-3.85,1,131.19,126.16,109.95,21.639999,21.620001,12.35527778,0.00010222,harrisonjg,01:12:37:24,44.97050077,-109.4380359,,,,submitted
916406,44.986328,21.1,8.15,0.05,120.315,743,0.276,0.36,0.502,0.138,11.14612052,7/16/18 12:25,4_1_1_9,Salix glauca var. villosa,0.24,Y,0.689,0.544,0.588,0.682,0.265,0.272,0.31,0.35,8.15,SW,318,446.8259223,90,E,21.15,7693,20485,28270.66,28260.06,0.381143139,0,0.0658,14644.666,3035,9374.8,0.793,338,0,44.986328,45.175781,5631.5,35520.5,65535,13347,53140,53158,743,1310,-0.999,-6789196.801,,,,,,7.25,691.752319,692.942505,0.147,0.454,804,1.2543,0.5934,0.61162,1,0.562,-3.74,33.89,1,19.4,1,23.75,1,11.15,1,-8.53,1,-7.85,1,-4.05,1,33.2,26.22,18.06,21.1,21.08,12.4275,0,harrisonjg,01:12:37:24,44.97038407,-109.4379215,1,,,submitted
916405,46.258789,20.93,5.79,-0.84,133.882,934,0.283,0.319,0.531,0.15,12.0401733,7/16/18 12:32,4_1_1_10,Salix glauca var. villosa,0.57,Y,0.673,0.607,0.574,0.64,0.255,0.254,0.263,0.285,5.79,NE,401,406.2771806,90,E,20.09,7096,17715,28182.06,28182.67,0.369572006,0,0.0552,10341.089,2153,7047.1,0.792,425,0,46.258789,46.360352,6206,39123,65535,15498,61715,61734,934,1657,-0.992,-5659396.075,,,,,,-4.21,691.696533,692.875183,0.123,0.402,1023,1.40445,0.55593,0.57633,1,0.467,3.98,38.71,1,32.19,1,28.9,1,12.04,1,-3.08,1,-3.17,1,-2.29,1,35.47,28.52,24.56,20.93,20.889999,12.54055556,0,harrisonjg,01:12:37:24,44.97026683,-109.4378527,1,,,submitted
916404,45.03125,21.43,13.7,-1.28,133.034,784,0.901,0.377,0.328,0.295,13.68255219,7/16/18 12:57,4_1_2_1,Bistorta bistortoides,1.4,Y,0.891,0.811,0.785,0.821,0.374,0.393,0.388,0.425,13.7,E,336,407.5676765,90,E,20.15,7115,11006,29927.25,29941.64,0.326931487,0.0004,0.0417,9387.147,2632,5847.4,0.72,357,9.3506,45.03125,45.640625,4090.5,25774,57443.5,11243.5,44649,44660,784,1385,-0.992,-6170032.743,,,,,,4.44,691.611084,692.827637,0.236,0.524,851,1.37847,0.65748,0.703,1,0.605,12.97,46.65,1,38.6,1,36.03,1,13.68,1,-5.08,1,-3.19,1,-3.73,1,39.64,32.59,16.22,21.43,21.41,12.9575,0.00004803,harrisonjg,01:12:37:24,44.9700689,-109.437799,,,,submitted
916403,45.316406,21.25,16.48,-0.86,87.129,759,0.344,0.255,0.554,0.191,46.96337141,7/16/18 13:00,4_1_2_2,Bistorta bistortoides,0.93,Y,,1.208,1.341,1.722,0.425,0.414,0.442,0.48,16.48,SE,325,496.0006108,90,E,20.39,8417,4194,24718.98,24936.5,0.351459932,NA,0.0251,18017.163,3892,13421,0.784,345,NA,45.316406,45.648438,514.5,3066.5,6808.5,9897.5,39303,39299.5,759,1337,-0.971,-3011567.729,,,,,,14.59,691.409668,692.659302,0.094,0.325,820,1.13416,0.8306,0.83997,1,0.342,7.73,179.45,1,72.8,1,86.12,1,46.96,1,-5.54,1,-6.63,1,-3.8,1,124.14,119.5,103.29,21.25,21.190001,13.00138889,NA,harrisonjg,01:12:37:24,44.97011448,-109.437625,1,,,submitted
916402,48.503906,21.85,14.84,-1.3,99.192,744,0.145,0.296,0.614,0.089,2.059866089,7/16/18 13:04,4_1_2_3,Bistorta bistortoides,0.66,Y,0.277,0.219,0.24,0.256,0.117,0.129,0.156,0.155,14.84,E,317,331.2246518,90,E,20.55,5991,43842,24340.19,24326.26,0.197706451,0,0.0545,7173.384,1364,5048.1,0.81,340,0,48.503906,48.774414,15038,65535,65535,20951.5,65535,65535,744,1318,-0.997,-2458009.034,,,,,,2.34,691.718567,692.950012,0.099,0.366,811,1.23892,0.55393,0.56469,1,0.421,14.66,12.3,1,6.41,1,8.58,1,2.06,1,-3.78,1,-2.55,1,0.18,1,10.13,8.73,27.15,21.85,21.76,13.07861111,0,harrisonjg,01:12:37:24,44.97023097,-109.4381812,1,,,submitted
916401,51.87793,20.290001,13.35,-0.100001,92.982,883,0.132,0.234,0.677,0.089,30.83891296,7/16/18 13:10,4_1_2_4,Bistorta bistortoides,0.56,Y,1.331,0.996,0.99,1.258,0.364,0.361,0.397,0.426,13.35,SE,378,473.9263376,90,E,20.19,8092,7023,28206.42,28311.25,0.290320265,0.0017,0.026,18074.616,3402,13845.1,0.812,401,27.9714,51.87793,52.172852,1495.5,9322,20779,11209,44482,44484.5,883,1562,-1,-4713649.269,,,,,,6.29,691.457642,692.688416,0.071,0.288,962,1.25111,0.60294,0.61164,1,0.305,11.81,90.44,1,57.02,1,56.41,1,30.84,1,-6.18,1,-6.56,1,-2.88,1,83.2,76.59,60.21,20.290001,20.209999,13.17694444,0.00005916,harrisonjg,01:12:37:24,44.97010112,-109.4377341,,,,submitted
916400,48.75293,22.25,4.57,-0.79,204.136,2291,0.463,0.198,0.548,0.254,0.831035841,7/16/18 13:14,4_1_2_5,Bistorta bistortoides,0.74,Y,0.155,0.131,0.096,0.118,0.082,0.041,0.101,0.048,4.57,N,984,307.0448326,90,E,21.46,5635,53843,22187.68,22113.04,0.437636984,NA,0.1648,3239.79,747,2598.3,0.769,1046,NA,48.75293,48.861328,20657,65535,60959,26783,65535,65535,2291,4147,-0.997,-1825519.68,,,,,,-4.52,691.738281,692.893127,0.074,0.257,2608,2.33524,0.62282,0.65033,1,0.247,-0.67,10.7,1,8.29,1,4.83,1,0.83,1,3.36,1,-0.67,1,5.29,1,7.01,8.73,30.3,22.25,22.15,13.23611111,NA,harrisonjg,01:12:37:24,44.97008976,-109.4382515,3,,,submitted
916399,50.506836,23.559999,4.66,-1.709999,193.334,1700,0.672,0.253,0.447,0.3,17.71169752,7/16/18 13:17,4_1_2_6,Bistorta bistortoides,0.67,Y,0.88,0.743,0.804,0.898,0.336,0.34,0.366,0.399,4.66,NE,733,438.5395798,90,E,21.85,7571,12890,27999.06,28028.53,0.576796153,0.0054,0.071,10062.493,2568,7519.5,0.745,780,3175.924,50.506836,51.475586,3427,21537.5,48006.5,11921.5,47377,47380.5,1700,3072,-0.99,-6828889.918,,,,,,-2.08,691.409851,692.578613,0.116,0.339,1926,2.03309,0.62115,0.66002,1,0.338,4.17,48.05,1,34.35,1,40.48,1,17.71,1,-6.3,1,-5.94,1,-3.34,1,49.87,42.96,26.58,23.559999,23.469999,13.28444444,0.0000017,harrisonjg,01:12:37:24,44.97037889,-109.4376817,,,,submitted
916398,53.555664,17.02,13.57,0.87,89.005,604,0.255,0.327,0.536,0.137,2.363135093,7/16/18 14:55,4_1_2_7,Bistorta bistortoides,0.82,Y,0.226,0.168,0.151,0.184,0.098,0.061,0.1,0.075,13.57,S,259,312.6822624,90,E,17.89,5718,48431,22103.63,22061.89,0.097245038,NA,0.0286,5960.008,1220,4008.3,0.795,273,NA,53.555664,54.631836,17732,65535,62855.5,25148,65535,65535,604,1057,-1,-2024779.204,,,,,,13.56,691.822632,693.115967,0.125,0.412,645,1.20171,0.65967,0.67384,1,0.487,0.43,15.11,1,9.27,1,7.55,1,2.36,1,2.31,1,-1.44,1,2.51,1,10.9,8.73,28.97,17.02,16.98,14.91944444,NA,harrisonjg,01:12:37:24,,,2,,,submitted
916397,56.944336,15.65,14.25,0.58,88.06,737,0.672,0.266,0.439,0.295,0.634107917,7/16/18 14:59,4_1_2_8,Bistorta bistortoides,0.98,Y,0.241,0.196,0.093,0.187,0.163,0.111,0.153,0.122,14.25,SE,315,335.5715856,90,E,16.23,6055,45162,21860.54,21843.42,0.115780497,NA,0.0322,3854.559,983,2831.1,0.745,333,NA,56.944336,57.84375,17611.5,65535,62997.5,22577.5,65535,65535,737,1294,-0.999,-1160798.02,,,,,,13.09,691.924011,693.202209,0.124,0.356,792,1.24516,0.80398,0.82407,1,0.362,5.69,11.91,1,7.44,1,-2.95,1,0.63,1,4.13,1,-1.09,1,3.12,1,6.51,8.73,28.87,15.65,15.57,14.99,NA,harrisonjg,01:12:37:24,,,3,,,submitted
916396,61.933594,15.72,11.6,-2.25,148.018,1216,0.443,0.271,0.506,0.224,1.303662859,7/16/18 15:04,4_1_2_9,Bistorta bistortoides,1.12,Y,0.202,0.149,0.102,0.153,0.105,0.064,0.105,0.07,11.6,SE,524,310.5767163,90,E,13.47,5687,50778,22410.82,22420.96,0.250667137,NA,0.084,4774.626,1089,3483.1,0.772,556,NA,61.933594,61.536133,19073,65535,62934.5,25424.5,65535,65535,1216,2163,-0.997,-2248824.721,,,,,,8.17,691.826111,693.149841,0.11,0.35,1336,1.44961,0.66545,0.68887,1,0.371,8.26,13.15,1,7.8,1,3.2,1,1.3,1,3.44,1,-0.68,1,3.42,1,8.21,8.73,28.91,15.72,15.6,15.08166667,NA,harrisonjg,01:12:37:24,,,2,,,submitted
916395,58.694336,14.92,9.05,0.62,69.486,782,0.255,0.197,0.639,0.163,10.73651044,7/16/18 15:09,4_1_2_10,Bistorta bistortoides,0.53,Y,0.692,0.507,0.558,0.689,0.246,0.286,0.308,0.367,9.05,SE,334,439.1508673,90,E,15.54,7580,21850,28413.34,28428.61,0.411151688,0.0007,0.0765,15887.665,3250,12750.5,0.795,353,6.0696,58.694336,59.241211,5549.5,35074.5,65535,12839.5,50898,50918.5,782,1369,-0.99,-2318590.689,,,,,,5.07,691.621277,692.941406,0.063,0.248,836,1.16302,0.82289,0.83026,1,0.246,7.5,32.5,1,13.99,1,19.12,1,10.74,1,-12.12,1,-8.12,1,-5.87,1,32.16,24.9,16.19,14.92,14.8,15.15083333,0.00011293,harrisonjg,01:12:37:24,,,,,,submitted
916394,60.599609,14.46,10.44,0.17,73.269,530,0.344,0.307,0.515,0.177,8.054352107,7/16/18 15:19,4_1_3_1,Potentilla diversifolia var. diversifolia,0.47,Y,0.58,0.427,0.489,0.547,0.2,0.221,0.246,0.293,10.44,NW,227,424.0724408,90,E,14.63,7358,26458,25922.99,25933.26,0.221907188,0,0.0426,12739.652,2752,8825.9,0.784,242,0,60.599609,61.173828,7696.5,48662.5,65535,15222.5,60393,60424.5,530,935,-0.999,-4347085.798,,,,,,-7.02,691.914246,693.274658,0.122,0.392,574,1.22517,0.70664,0.72287,1,0.443,-7.75,28.69,1,13.38,1,19.6,1,8.05,1,-9.3,1,-7.21,1,-4.74,1,25.35,18.11,23.63,14.46,14.36,15.33222222,0,harrisonjg,01:12:37:24,,,,,,submitted
916393,67.170898,14.52,7.66,-0.95,160.448,2299,0.368,0.155,0.617,0.227,47.62504923,7/16/18 15:24,4_1_3_2,Potentilla diversifolia var. diversifolia,1.14,Y,,1.338,1.41,,0.466,0.435,0.447,0.482,7.66,W,982,500.4833863,90,E,13.57,8483,2997,24262.25,24313.25,0.637007888,0.0012,0.0805,16937.711,3709,14310.8,0.781,1047,9.5845,67.170898,66.083984,493,2967,6590.5,9857,38901,38924,2299,4137,-0.997,-7282450.282,,,,,,2.12,691.597046,692.945007,0.051,0.199,2588,2.30065,0.66294,0.6828,1,0.184,-7.36,150.72,1,85.56,1,92.78,1,47.63,1,-1.62,1,-4.73,1,-3.54,1,125.82,120.49,104.28,14.52,14.38,15.41583333,0.0001281,harrisonjg,01:12:37:24,,,,,,submitted
916392,66.485352,16.940001,21.21,-1.730001,105.172,723,0.37,0.323,0.494,0.183,18.42063805,7/16/18 15:33,4_1_3_3,Potentilla diversifolia var. diversifolia,0.19,Y,0.919,0.727,0.777,0.889,0.318,0.303,0.331,0.372,21.21,E,307,475.488517,90,E,15.21,8115,13148,27626.8,27629.32,0.095564513,0,0.0115,14267.64,3128,9655.5,0.781,324,0,66.485352,66.472656,3498.5,22043,49174,12684.5,50242.5,50269,723,1256,-0.994,-7152757.337,,,,,,-6.05,691.573425,692.893311,0.134,0.414,762,1.34475,0.62465,0.6469,1,0.478,20.37,54.61,1,35.44,1,40.44,1,18.42,1,-5.47,1,-6.9,1,-4.13,1,51.67,44.51,28.11,16.940001,16.76,15.55916667,0,harrisonjg,01:12:37:24,,,,,,submitted
916391,60.804688,16.190001,16.6,0.509999,73.011,410,0.737,0.396,0.348,0.256,3.796770382,7/16/18 15:38,4_1_3_4,Potentilla diversifolia var. diversifolia,0.62,Y,0.389,0.311,0.3,0.353,0.206,0.175,0.2,0.207,16.6,SW,176,384.2708282,90,E,16.7,6772,34779,24196.03,24191.31,0.118656904,0,0.024,7000.779,1838,4230.4,0.737,185,0,60.804688,61.625,12030,65535,65535,18553,65535,65535,410,709,-0.999,-3228586.258,,,,,,11.03,691.758301,693.115173,0.233,0.537,428,1.20913,0.72612,0.75663,1,0.655,-12.48,18.21,1,10.39,1,9.28,1,3.8,1,-0.16,1,-3.23,1,-0.76,1,14.54,8.73,27.15,16.190001,16.08,15.63805556,0,harrisonjg,01:12:37:24,,,1,,,submitted
916390,63.072266,14.29,4.61,0.75,66.069,387,0.483,0.379,0.419,0.202,35.93540764,7/16/18 15:45,4_1_3_5,Potentilla diversifolia var. diversifolia,0.99,Y,1.581,1.134,1.109,1.429,0.469,0.402,0.45,0.467,4.61,SW,164,489.2764476,90,E,15.04,8318,4909,26835.72,26844.98,0.480518207,0.0004,0.0569,17221.586,4013,10688.1,0.767,173,5.7128,63.072266,63.764648,1010,6258,13939.5,10197,40274,40293.5,387,675,-0.999,-7602047.129,,,,,,3.49,691.690308,693.044434,0.186,0.495,413,1.21501,0.69063,0.7141,1,0.611,-3.02,111.42,1,66.65,1,64.22,1,35.94,1,0.19,1,-6.53,1,-1.76,1,96.14,89.59,73.25,14.29,14.21,15.75777778,0.00006636,harrisonjg,01:12:37:24,,,,,,submitted
